filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
small1_nginx_c_560,nginx/1.4.6,52.38.64.194,612,56,0.617,1000,0,853000,612000,1619.56,34.577,0.617,1349.11,small1
small1_nginx_c_570,nginx/1.4.6,52.38.64.194,612,57,0.595,1000,0,853000,612000,1680.30,33.922,0.595,1399.70,small1
small1_nginx_c_580,nginx/1.4.6,52.38.64.194,612,58,0.595,1000,0,853000,612000,1681.06,34.502,0.595,1400.34,small1
small1_nginx_c_590,nginx/1.4.6,52.38.64.194,612,59,0.590,1000,0,853000,612000,1696.25,34.783,0.590,1412.99,small1
small1_nginx_c_60,nginx/1.4.6,52.38.64.194,612,6,2.080,1000,0,853000,612000,480.73,12.481,2.080,400.45,small1
small1_nginx_c_600,nginx/1.4.6,52.38.64.194,612,60,0.614,1000,0,853000,612000,1627.93,36.857,0.614,1356.08,small1
small1_nginx_c_610,nginx/1.4.6,52.38.64.194,612,61,0.623,1000,0,853000,612000,1604.06,38.029,0.623,1336.19,small1
small1_nginx_c_620,nginx/1.4.6,52.38.64.194,612,62,0.551,1000,0,853000,612000,1815.32,34.154,0.551,1512.18,small1
small1_nginx_c_630,nginx/1.4.6,52.38.64.194,612,63,0.545,1000,0,853000,612000,1833.32,34.364,0.545,1527.17,small1
small1_nginx_c_640,nginx/1.4.6,52.38.64.194,612,64,0.551,1000,0,853000,612000,1814.53,35.271,0.551,1511.52,small1
small1_nginx_c_650,nginx/1.4.6,52.38.64.194,612,65,0.568,1000,0,853000,612000,1760.41,36.923,0.568,1466.43,small1
small1_nginx_c_660,nginx/1.4.6,52.38.64.194,612,66,0.553,1000,0,853000,612000,1809.75,36.469,0.553,1507.53,small1
small1_nginx_c_670,nginx/1.4.6,52.38.64.194,612,67,0.536,1000,0,853000,612000,1867.38,35.879,0.536,1555.54,small1
small1_nginx_c_680,nginx/1.4.6,52.38.64.194,612,68,0.556,1000,0,853000,612000,1798.15,37.817,0.556,1497.87,small1
small1_nginx_c_690,nginx/1.4.6,52.38.64.194,612,69,0.580,1000,0,853000,612000,1723.76,40.029,0.580,1435.90,small1
small1_nginx_c_70,nginx/1.4.6,52.38.64.194,612,7,1.497,1000,0,853000,612000,667.80,10.482,1.497,556.28,small1
small1_nginx_c_700,nginx/1.4.6,52.38.64.194,612,70,0.548,1000,0,853000,612000,1825.19,38.352,0.548,1520.40,small1
small1_nginx_c_710,nginx/1.4.6,52.38.64.194,612,71,7.533,1000,0,853000,612000,132.76,534.816,7.533,110.59,small1
small1_nginx_c_720,nginx/1.4.6,52.38.64.194,612,72,0.572,1000,0,853000,612000,1749.69,41.150,0.572,1457.50,small1
small1_nginx_c_730,nginx/1.4.6,52.38.64.194,612,73,0.629,1000,0,853000,612000,1590.82,45.888,0.629,1325.17,small1
small1_nginx_c_740,nginx/1.4.6,52.38.64.194,612,74,1.337,1000,0,853000,612000,747.83,98.953,1.337,622.95,small1
small1_nginx_c_750,nginx/1.4.6,52.38.64.194,612,75,2.338,1000,0,853000,612000,427.65,175.379,2.338,356.23,small1
small1_nginx_c_760,nginx/1.4.6,52.38.64.194,612,76,1.465,1000,0,853000,612000,682.80,111.306,1.465,568.78,small1
small1_nginx_c_770,nginx/1.4.6,52.38.64.194,612,77,0.582,1000,0,853000,612000,1718.01,44.819,0.582,1431.11,small1
small1_nginx_c_780,nginx/1.4.6,52.38.64.194,612,78,0.599,1000,0,853000,612000,1670.48,46.693,0.599,1391.52,small1
small1_nginx_c_790,nginx/1.4.6,52.38.64.194,612,79,0.582,1000,0,853000,612000,1717.87,45.987,0.582,1431.00,small1
small1_nginx_c_80,nginx/1.4.6,52.38.64.194,612,8,1.014,1000,0,853000,612000,986.22,8.112,1.014,821.53,small1
small1_nginx_c_800,nginx/1.4.6,52.38.64.194,612,80,0.563,1000,0,853000,612000,1775.48,45.058,0.563,1478.99,small1
small1_nginx_c_810,nginx/1.4.6,52.38.64.194,612,81,0.584,1000,0,853000,612000,1713.33,47.276,0.584,1427.21,small1
